SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountRate,NetSales,OrderChannel
S045339,2024-09-18 00:00:00,C0230,P0089,14,307.93,0.15,3664.37,Web
S045340,2024-02-11 00:00:00,C0264,P0036,43,2757.37,0.15,100781.87,Sales Rep
S045341,2024-02-03 00:00:00,C0278,P0055,36,531.1,0,19119.6,Web
S045342,2025-11-06 00:00:00,C0080,P0132,4,1842.26,0,7369.04,Web
S045343,2025-12-04 00:00:00,C0179,P0026,34,1788.37,0.05,57764.35,Web
S045344,2024-06-13 00:00:00,C0225,P0120,23,537.06,0.2,9881.9,Web
S045345,2025-12-23 00:00:00,C0141,P0079,30,2433.49,0.05,69354.46,Web
S045346,2025-06-15 00:00:00,C0155,P0106,10,407.8,0.15,3466.3,Mobile
S045347,2024-04-22 00:00:00,C0281,P0060,2,2773.5,0.05,5269.65,Mobile
S045348,2025-11-06 00:00:00,C0315,P0103,20,267.73,0,5354.6,Mobile
S045349,2024-09-16 00:00:00,C0370,P0064,46,2969.12,0.2,109263.62,Web
S045350,2024-03-18 00:00:00,C0237,P0071,21,1375.32,0,28881.72,Web
S045351,2024-04-05 00:00:00,C0276,P0061,49,620.48,0.2,24322.82,Mobile
S045352,2024-12-07 00:00:00,C0386,P0077,9,386.37,0.15,2955.73,Sales Rep
S045353,2025-12-08 00:00:00,C0277,P0132,1,1842.26,0.15,1565.92,Web
S045354,2025-03-30 00:00:00,C0195,P0013,43,2510.14,0.05,102539.22,Web
S045355,2024-08-02 00:00:00,C0168,P0042,18,178.57,0,3214.26,Mobile
S045356,2024-10-30 00:00:00,C0036,P0083,36,271.67,0.15,8313.1,Web
S045357,2024-12-28 00:00:00,C0338,P0017,19,2588.11,0,49174.09,Web
S045358,2025-09-08 00:00:00,C0395,P0106,13,407.8,0.15,4506.19,Sales Rep
S045359,2025-02-12 00:00:00,C0024,P0010,19,407.36,0.15,6578.86,Sales Rep
S045360,2024-03-03 00:00:00,C0333,P0021,47,1133.11,0,53256.17,Web
S045361,2024-02-20 00:00:00,C0218,P0131,5,1994.5,0.15,8476.62,Sales Rep
S045362,2025-08-12 00:00:00,C0193,P0117,1,2271.93,0.15,1931.14,Mobile
S045363,2024-10-12 00:00:00,C0009,P0007,42,2912.84,0.05,116222.32,Web
S045364,2025-11-02 00:00:00,C0148,P0059,30,207.08,0.15,5280.54,Mobile
S045365,2024-11-09 00:00:00,C0361,P0141,35,990.13,0.1,31189.1,Sales Rep
S045366,2024-11-05 00:00:00,C0310,P0023,32,2152.97,0.2,55116.03,Mobile
S045367,2024-05-10 00:00:00,C0153,P0065,11,588.65,0,6475.15,Sales Rep
S045368,2025-05-05 00:00:00,C0255,P0023,42,2152.97,0.05,85903.5,Mobile
S045369,2024-11-10 00:00:00,C0099,P0030,3,2551.44,0.1,6888.89,Sales Rep
S045370,2024-06-30 00:00:00,C0020,P0047,35,1690.15,0.2,47324.2,Mobile
S045371,2025-09-18 00:00:00,C0182,P0124,12,2697.12,0.2,25892.35,Sales Rep
S045372,2025-10-12 00:00:00,C0289,P0034,12,3047.09,0.2,29252.06,Mobile
S045373,2025-07-04 00:00:00,C0297,P0144,20,3105.89,0.15,52800.13,Sales Rep
S045374,2024-06-30 00:00:00,C0001,P0083,40,271.67,0.05,10323.46,Sales Rep
S045375,2024-12-12 00:00:00,C0088,P0012,6,422.43,0.1,2281.12,Sales Rep
S045376,2024-09-22 00:00:00,C0083,P0086,10,2651.75,0,26517.5,Web
S045377,2024-10-13 00:00:00,C0003,P0065,19,588.65,0.05,10625.13,Mobile
S045378,2025-08-01 00:00:00,C0105,P0104,17,2302.25,0.15,33267.51,Web
S045379,2025-08-16 00:00:00,C0258,P0043,45,2175.87,0.2,78331.32,Mobile
S045380,2024-12-23 00:00:00,C0162,P0104,6,2302.25,0.15,11741.48,Sales Rep
S045381,2024-11-10 00:00:00,C0394,P0143,37,1658.11,0.15,52147.56,Web
S045382,2025-09-07 00:00:00,C0306,P0137,1,2309.18,0.15,1962.8,Sales Rep
S045383,2024-04-17 00:00:00,C0277,P0131,12,1994.5,0.05,22737.3,Web
S045384,2025-12-28 00:00:00,C0253,P0012,14,422.43,0,5914.02,Mobile
S045385,2024-10-12 00:00:00,C0029,P0117,27,2271.93,0.1,55207.9,Mobile
S045386,2025-08-20 00:00:00,C0193,P0066,35,710.29,0.1,22374.14,Mobile
S045387,2025-06-17 00:00:00,C0348,P0104,23,2302.25,0.1,47656.58,Sales Rep
S045388,2025-04-22 00:00:00,C0132,P0139,49,752.56,0,36875.44,Mobile
S045389,2024-12-30 00:00:00,C0271,P0054,8,1647.1,0.1,11859.12,Web
S045390,2025-03-11 00:00:00,C0105,P0079,37,2433.49,0.2,72031.3,Web
S045391,2024-01-31 00:00:00,C0191,P0012,37,422.43,0.1,14066.92,Mobile
S045392,2024-07-08 00:00:00,C0344,P0011,23,2249.43,0.05,49150.05,Mobile
S045393,2025-06-26 00:00:00,C0178,P0041,28,1108.51,0.2,24830.62,Mobile
S045394,2025-06-01 00:00:00,C0048,P0094,41,3196.94,0.15,111413.36,Web
S045395,2025-07-27 00:00:00,C0016,P0040,19,1989.31,0,37796.89,Sales Rep
S045396,2025-03-19 00:00:00,C0104,P0026,44,1788.37,0,78688.28,Web
S045397,2024-04-27 00:00:00,C0196,P0117,46,2271.93,0.15,88832.46,Sales Rep
S045398,2025-06-13 00:00:00,C0158,P0080,49,2475.18,0,121283.82,Web
S045399,2024-05-09 00:00:00,C0199,P0039,43,1574.39,0.2,54159.02,Mobile
S045400,2025-12-06 00:00:00,C0281,P0014,21,2062.39,0.15,36813.66,Web
S045401,2025-09-09 00:00:00,C0235,P0002,12,372.04,0.15,3794.81,Mobile
S045402,2025-02-03 00:00:00,C0033,P0026,29,1788.37,0.2,41490.18,Web
S045403,2024-05-28 00:00:00,C0206,P0052,16,629.14,0.05,9562.93,Sales Rep
S045404,2024-10-07 00:00:00,C0105,P0140,6,1152.91,0.2,5533.97,Sales Rep
S045405,2024-03-19 00:00:00,C0176,P0024,30,2327.43,0.1,62840.61,Sales Rep
S045406,2024-09-12 00:00:00,C0381,P0065,16,588.65,0.05,8947.48,Mobile
S045407,2025-06-08 00:00:00,C0327,P0002,26,372.04,0.1,8705.74,Mobile
S045408,2025-11-22 00:00:00,C0017,P0078,22,2937.07,0.2,51692.43,Web
S045409,2024-08-10 00:00:00,C0380,P0024,15,2327.43,0,34911.45,Mobile
S045410,2024-08-16 00:00:00,C0166,P0148,15,1272.4,0.2,15268.8,Web
S045411,2025-08-16 00:00:00,C0345,P0104,48,2302.25,0.2,88406.4,Mobile
S045412,2024-06-15 00:00:00,C0253,P0136,50,2659.57,0.2,106382.8,Sales Rep
S045413,2025-05-23 00:00:00,C0307,P0102,45,2044.75,0.15,78211.69,Web
S045414,2025-04-06 00:00:00,C0287,P0013,49,2510.14,0.1,110697.17,Mobile
S045415,2025-03-30 00:00:00,C0319,P0102,18,2044.75,0,36805.5,Web
S045416,2024-03-25 00:00:00,C0087,P0003,39,1680.39,0.15,55704.93,Sales Rep
S045417,2025-09-04 00:00:00,C0243,P0006,20,3262.57,0.2,52201.12,Mobile
S045418,2024-08-01 00:00:00,C0264,P0081,30,727.68,0.2,17464.32,Web
S045419,2024-02-15 00:00:00,C0097,P0113,38,2702.93,0.05,97575.77,Sales Rep
S045420,2024-03-25 00:00:00,C0136,P0010,14,407.36,0,5703.04,Web
S045421,2025-10-05 00:00:00,C0315,P0016,28,1372.4,0.05,36505.84,Sales Rep
S045422,2024-02-15 00:00:00,C0092,P0079,49,2433.49,0,119241.01,Sales Rep
S045423,2025-10-22 00:00:00,C0244,P0085,30,2669.63,0.15,68075.56,Sales Rep
S045424,2025-07-23 00:00:00,C0285,P0039,43,1574.39,0.15,57543.95,Mobile
S045425,2024-01-30 00:00:00,C0002,P0069,19,2147.24,0,40797.56,Sales Rep
S045426,2024-10-02 00:00:00,C0095,P0145,12,1406.85,0.2,13505.76,Sales Rep
S045427,2025-12-31 00:00:00,C0124,P0070,9,1649.74,0.15,12620.51,Mobile
S045428,2024-11-23 00:00:00,C0266,P0100,40,2534.51,0.15,86173.34,Sales Rep
S045429,2024-06-05 00:00:00,C0143,P0135,37,3095.52,0.15,97354.1,Mobile
S045430,2025-10-02 00:00:00,C0237,P0033,38,2466.24,0,93717.12,Mobile
S045431,2024-10-13 00:00:00,C0135,P0124,19,2697.12,0,51245.28,Web
S045432,2024-05-24 00:00:00,C0329,P0014,47,2062.39,0.05,92085.71,Web
S045433,2024-12-26 00:00:00,C0215,P0088,44,2634.16,0.15,98517.58,Sales Rep
S045434,2025-07-27 00:00:00,C0317,P0089,11,307.93,0.15,2879.15,Sales Rep
S045435,2025-09-30 00:00:00,C0148,P0004,35,699.6,0.1,22037.4,Mobile
S045436,2024-03-11 00:00:00,C0371,P0054,13,1647.1,0,21412.3,Web
S045437,2025-02-22 00:00:00,C0152,P0029,26,1135.55,0.1,26571.87,Sales Rep
S045438,2024-07-12 00:00:00,C0376,P0045,39,3158.26,0.15,104696.32,Sales Rep
S045439,2024-06-11 00:00:00,C0392,P0100,10,2534.51,0.2,20276.08,Sales Rep
S045440,2024-09-13 00:00:00,C0388,P0075,26,1620.96,0.05,40037.71,Mobile
S045441,2024-04-23 00:00:00,C0233,P0147,33,730.85,0.05,22912.15,Mobile
S045442,2024-07-24 00:00:00,C0290,P0109,40,2949.5,0.05,112081,Web
S045443,2024-05-03 00:00:00,C0376,P0004,44,699.6,0.15,26165.04,Mobile
S045444,2024-02-12 00:00:00,C0334,P0059,2,207.08,0,414.16,Mobile
S045445,2025-04-11 00:00:00,C0003,P0098,40,1326.53,0.05,50408.14,Mobile
S045446,2024-02-03 00:00:00,C0069,P0016,42,1372.4,0.1,51876.72,Web
S045447,2025-11-08 00:00:00,C0400,P0001,24,1603.65,0,38487.6,Sales Rep
S045448,2024-02-02 00:00:00,C0371,P0148,32,1272.4,0.2,32573.44,Sales Rep
S045449,2025-10-25 00:00:00,C0331,P0104,45,2302.25,0,103601.25,Mobile
S045450,2024-12-11 00:00:00,C0296,P0105,17,355.06,0.05,5734.22,Web
S045451,2025-01-18 00:00:00,C0082,P0018,18,1530.24,0.05,26167.1,Mobile
S045452,2024-12-06 00:00:00,C0286,P0056,21,1090.65,0.1,20613.29,Web
S045453,2024-07-19 00:00:00,C0022,P0007,41,2912.84,0.1,107483.8,Web
S045454,2025-12-04 00:00:00,C0014,P0072,8,2139.67,0.05,16261.49,Mobile
S045455,2024-09-07 00:00:00,C0390,P0036,21,2757.37,0.15,49219.05,Sales Rep
S045456,2024-12-06 00:00:00,C0329,P0146,14,3161.89,0.15,37626.49,Mobile
S045457,2024-05-24 00:00:00,C0159,P0020,6,2828.37,0,16970.22,Mobile
S045458,2025-02-19 00:00:00,C0319,P0148,15,1272.4,0.2,15268.8,Mobile
S045459,2025-01-29 00:00:00,C0283,P0036,8,2757.37,0.1,19853.06,Web
S045460,2025-06-19 00:00:00,C0062,P0123,35,479.78,0,16792.3,Sales Rep
S045461,2025-01-16 00:00:00,C0177,P0028,43,336.43,0.05,13743.17,Web
S045462,2024-05-01 00:00:00,C0060,P0065,38,588.65,0.15,19013.4,Mobile
S045463,2024-02-19 00:00:00,C0327,P0025,42,1561.13,0.15,55732.34,Web
S045464,2024-08-12 00:00:00,C0221,P0104,22,2302.25,0.15,43052.08,Sales Rep
S045465,2024-10-24 00:00:00,C0345,P0056,33,1090.65,0.15,30592.73,Web
S045466,2025-07-08 00:00:00,C0131,P0007,5,2912.84,0,14564.2,Mobile
S045467,2025-01-28 00:00:00,C0311,P0039,6,1574.39,0.15,8029.39,Web
S045468,2025-12-06 00:00:00,C0348,P0067,21,1678.76,0.05,33491.26,Web
S045469,2025-07-16 00:00:00,C0308,P0119,29,1216.66,0,35283.14,Sales Rep
S045470,2024-09-03 00:00:00,C0147,P0022,47,3140.67,0.2,118089.19,Web
S045471,2025-12-15 00:00:00,C0399,P0014,36,2062.39,0.2,59396.83,Web
S045472,2025-06-07 00:00:00,C0343,P0053,34,497.11,0.15,14366.48,Web
S045473,2024-04-17 00:00:00,C0193,P0142,8,2225.45,0.05,16913.42,Web
S045474,2025-07-17 00:00:00,C0069,P0142,14,2225.45,0.05,29598.48,Web
S045475,2024-04-20 00:00:00,C0131,P0043,49,2175.87,0.2,85294.1,Mobile
S045476,2024-09-13 00:00:00,C0012,P0044,42,679.3,0.1,25677.54,Mobile
S045477,2024-10-30 00:00:00,C0297,P0134,36,1783.47,0.15,54574.18,Mobile
S045478,2024-03-18 00:00:00,C0182,P0097,25,1019.68,0.1,22942.8,Web
S045479,2025-03-11 00:00:00,C0232,P0142,4,2225.45,0.05,8456.71,Mobile
S045480,2025-03-04 00:00:00,C0270,P0063,4,132.73,0.1,477.83,Mobile
S045481,2024-01-24 00:00:00,C0025,P0132,36,1842.26,0,66321.36,Mobile
S045482,2024-10-18 00:00:00,C0220,P0120,31,537.06,0.1,14983.97,Web
S045483,2025-04-22 00:00:00,C0074,P0095,35,2101.8,0.1,66206.7,Web
S045484,2024-09-01 00:00:00,C0073,P0051,47,212.43,0.1,8985.79,Web
S045485,2025-01-14 00:00:00,C0249,P0043,4,2175.87,0.15,7397.96,Mobile
S045486,2024-10-18 00:00:00,C0093,P0002,3,372.04,0.15,948.7,Sales Rep
S045487,2025-12-17 00:00:00,C0104,P0096,4,2726.81,0.2,8725.79,Sales Rep
S045488,2025-03-08 00:00:00,C0285,P0111,18,342.11,0,6157.98,Web
S045489,2025-04-24 00:00:00,C0057,P0050,49,202.36,0.1,8924.08,Sales Rep
S045490,2025-02-10 00:00:00,C0003,P0093,2,2373.68,0.2,3797.89,Mobile
S045491,2025-06-15 00:00:00,C0308,P0073,12,16.19,0.05,184.57,Sales Rep
S045492,2024-01-15 00:00:00,C0040,P0136,49,2659.57,0.2,104255.14,Sales Rep
S045493,2025-11-21 00:00:00,C0210,P0147,10,730.85,0.2,5846.8,Mobile
S045494,2025-05-16 00:00:00,C0394,P0091,2,69.35,0.1,124.83,Mobile
S045495,2025-02-15 00:00:00,C0306,P0125,26,971.57,0.1,22734.74,Mobile
S045496,2025-06-23 00:00:00,C0373,P0150,9,181.64,0,1634.76,Mobile
S045497,2025-01-12 00:00:00,C0159,P0082,28,2412.48,0.05,64171.97,Sales Rep
S045498,2024-05-13 00:00:00,C0235,P0092,27,3304.07,0.15,75828.41,Sales Rep
S045499,2025-05-07 00:00:00,C0221,P0071,36,1375.32,0.15,42084.79,Sales Rep
S045500,2025-05-16 00:00:00,C0348,P0102,26,2044.75,0.15,45188.98,Mobile
S045501,2025-02-01 00:00:00,C0245,P0106,48,407.8,0.1,17616.96,Sales Rep
S045502,2025-04-15 00:00:00,C0390,P0141,19,990.13,0.2,15049.98,Sales Rep
S045503,2025-02-20 00:00:00,C0040,P0001,26,1603.65,0.05,39610.16,Sales Rep
S045504,2025-10-30 00:00:00,C0108,P0064,21,2969.12,0,62351.52,Web
S045505,2024-02-26 00:00:00,C0236,P0025,11,1561.13,0.05,16313.81,Mobile
S045506,2025-05-23 00:00:00,C0089,P0063,11,132.73,0.1,1314.03,Web
S045507,2025-08-02 00:00:00,C0299,P0009,8,3390.77,0.05,25769.85,Mobile
S045508,2024-07-22 00:00:00,C0114,P0070,37,1649.74,0.05,57988.36,Web
S045509,2024-07-23 00:00:00,C0162,P0104,2,2302.25,0.2,3683.6,Web
S045510,2025-05-12 00:00:00,C0292,P0037,25,2623.23,0.05,62301.71,Sales Rep
S045511,2024-11-27 00:00:00,C0138,P0134,4,1783.47,0.15,6063.8,Web
S045512,2024-03-09 00:00:00,C0242,P0065,46,588.65,0.1,24370.11,Sales Rep
S045513,2024-05-22 00:00:00,C0140,P0021,26,1133.11,0,29460.86,Web
S045514,2024-08-08 00:00:00,C0156,P0101,48,2333.39,0.15,95202.31,Web
S045515,2024-09-17 00:00:00,C0053,P0143,6,1658.11,0.2,7958.93,Sales Rep
S045516,2024-05-15 00:00:00,C0279,P0118,33,611.59,0,20182.47,Mobile
S045517,2025-04-26 00:00:00,C0200,P0073,48,16.19,0.05,738.26,Web
S045518,2024-12-16 00:00:00,C0137,P0035,21,616.57,0.1,11653.17,Mobile
S045519,2025-07-30 00:00:00,C0158,P0019,37,1197.46,0.1,39875.42,Web
S045520,2025-06-07 00:00:00,C0064,P0104,48,2302.25,0.1,99457.2,Sales Rep
S045521,2025-01-13 00:00:00,C0040,P0016,21,1372.4,0,28820.4,Web
S045522,2024-12-22 00:00:00,C0302,P0059,31,207.08,0,6419.48,Sales Rep
S045523,2025-04-26 00:00:00,C0362,P0049,37,2125.41,0.2,62912.14,Mobile
S045524,2025-11-07 00:00:00,C0366,P0125,20,971.57,0.2,15545.12,Mobile
S045525,2024-10-27 00:00:00,C0145,P0046,22,1197.91,0,26354.02,Web
S045526,2025-03-06 00:00:00,C0260,P0074,16,1361.51,0.05,20694.95,Web
S045527,2024-12-11 00:00:00,C0400,P0039,8,1574.39,0.2,10076.1,Mobile
S045528,2024-02-07 00:00:00,C0116,P0142,12,2225.45,0,26705.4,Mobile
S045529,2025-09-30 00:00:00,C0114,P0039,49,1574.39,0.05,73287.85,Web
S045530,2025-05-20 00:00:00,C0319,P0094,46,3196.94,0.2,117647.39,Mobile
S045531,2024-02-01 00:00:00,C0279,P0045,47,3158.26,0.2,118750.58,Web
S045532,2024-04-30 00:00:00,C0072,P0075,20,1620.96,0.05,30798.24,Web
S045533,2025-08-26 00:00:00,C0335,P0126,20,2826.83,0.15,48056.11,Mobile
S045534,2025-01-07 00:00:00,C0316,P0147,27,730.85,0.15,16773.01,Web
S045535,2024-11-17 00:00:00,C0264,P0114,36,772.71,0,27817.56,Web
S045536,2025-03-05 00:00:00,C0382,P0010,49,407.36,0,19960.64,Mobile
S045537,2025-08-23 00:00:00,C0054,P0130,14,2731.29,0.2,30590.45,Web
S045538,2025-02-06 00:00:00,C0027,P0089,24,307.93,0.15,6281.77,Sales Rep
S045539,2024-11-10 00:00:00,C0398,P0007,39,2912.84,0.1,102240.68,Web
S045540,2024-10-06 00:00:00,C0110,P0031,1,1736.24,0.2,1388.99,Web
S045541,2025-10-31 00:00:00,C0244,P0089,21,307.93,0.1,5819.88,Mobile
S045542,2025-12-08 00:00:00,C0256,P0058,3,3028.9,0.15,7723.7,Web
S045543,2025-12-01 00:00:00,C0145,P0042,16,178.57,0.1,2571.41,Mobile
S045544,2025-04-06 00:00:00,C0330,P0109,25,2949.5,0.2,58990,Sales Rep
S045545,2024-02-15 00:00:00,C0143,P0067,39,1678.76,0.15,55650.89,Mobile
S045546,2025-03-08 00:00:00,C0275,P0124,17,2697.12,0.2,36680.83,Mobile
S045547,2024-04-14 00:00:00,C0209,P0067,20,1678.76,0.2,26860.16,Sales Rep
S045548,2025-06-23 00:00:00,C0288,P0116,22,179.42,0.1,3552.52,Web
S045549,2025-04-18 00:00:00,C0068,P0056,43,1090.65,0.1,42208.16,Mobile
S045550,2024-07-05 00:00:00,C0319,P0094,22,3196.94,0.2,56266.14,Web
S045551,2024-10-25 00:00:00,C0159,P0026,24,1788.37,0.2,34336.7,Web
S045552,2025-06-03 00:00:00,C0197,P0034,18,3047.09,0.15,46620.48,Sales Rep
S045553,2025-03-06 00:00:00,C0252,P0049,32,2125.41,0.05,64612.46,Sales Rep
S045554,2025-12-17 00:00:00,C0153,P0124,46,2697.12,0.1,111660.77,Sales Rep
S045555,2024-07-16 00:00:00,C0333,P0043,41,2175.87,0.1,80289.6,Sales Rep
S045556,2024-04-12 00:00:00,C0397,P0088,6,2634.16,0.2,12643.97,Web
S045557,2025-03-23 00:00:00,C0369,P0021,21,1133.11,0,23795.31,Sales Rep
S045558,2024-02-09 00:00:00,C0028,P0114,15,772.71,0,11590.65,Web
S045559,2025-07-20 00:00:00,C0220,P0100,26,2534.51,0,65897.26,Web
S045560,2024-04-24 00:00:00,C0360,P0057,22,2920.03,0,64240.66,Mobile
S045561,2025-11-16 00:00:00,C0306,P0001,13,1603.65,0.05,19805.08,Web
S045562,2025-05-27 00:00:00,C0300,P0017,43,2588.11,0.2,89030.98,Sales Rep
S045563,2024-10-28 00:00:00,C0279,P0116,45,179.42,0,8073.9,Web
S045564,2025-05-03 00:00:00,C0083,P0008,48,1896.3,0.15,77369.04,Mobile
S045565,2024-09-28 00:00:00,C0229,P0092,6,3304.07,0.15,16850.76,Web
S045566,2025-10-08 00:00:00,C0092,P0018,46,1530.24,0,70391.04,Mobile
S045567,2025-04-02 00:00:00,C0329,P0130,13,2731.29,0.05,33731.43,Mobile
S045568,2025-01-24 00:00:00,C0368,P0052,46,629.14,0.1,26046.4,Mobile
S045569,2024-06-12 00:00:00,C0373,P0048,45,2239.75,0.1,90709.88,Sales Rep
S045570,2025-07-19 00:00:00,C0059,P0148,37,1272.4,0.2,37663.04,Sales Rep
S045571,2024-04-04 00:00:00,C0356,P0037,44,2623.23,0.15,98108.8,Sales Rep
S045572,2024-03-29 00:00:00,C0220,P0035,49,616.57,0.05,28701.33,Web
S045573,2024-05-03 00:00:00,C0143,P0101,13,2333.39,0.15,25783.96,Sales Rep
S045574,2025-02-15 00:00:00,C0282,P0138,33,1680.59,0.1,49913.52,Sales Rep
S045575,2025-04-09 00:00:00,C0160,P0098,1,1326.53,0,1326.53,Sales Rep
S045576,2025-03-14 00:00:00,C0273,P0126,10,2826.83,0.05,26854.88,Sales Rep
S045577,2025-07-01 00:00:00,C0362,P0105,27,355.06,0.2,7669.3,Web
S045578,2025-02-09 00:00:00,C0020,P0149,3,3279.71,0,9839.13,Web
S045579,2025-05-13 00:00:00,C0012,P0141,26,990.13,0.1,23169.04,Web
S045580,2025-09-23 00:00:00,C0285,P0045,15,3158.26,0.2,37899.12,Sales Rep
S045581,2025-03-27 00:00:00,C0061,P0122,46,2395.77,0,110205.42,Sales Rep
S045582,2025-07-31 00:00:00,C0193,P0035,2,616.57,0.05,1171.48,Sales Rep
S045583,2024-12-21 00:00:00,C0025,P0119,12,1216.66,0.05,13869.92,Web
S045584,2024-11-05 00:00:00,C0095,P0011,30,2249.43,0.2,53986.32,Sales Rep
S045585,2024-11-08 00:00:00,C0051,P0013,39,2510.14,0.1,88105.91,Mobile
S045586,2024-05-12 00:00:00,C0285,P0125,35,971.57,0.15,28904.21,Sales Rep
S045587,2024-09-03 00:00:00,C0224,P0112,2,2702.36,0,5404.72,Web
S045588,2024-06-17 00:00:00,C0116,P0004,26,699.6,0,18189.6,Sales Rep
S045589,2024-08-16 00:00:00,C0199,P0046,30,1197.91,0.15,30546.7,Web
S045590,2025-08-24 00:00:00,C0118,P0003,38,1680.39,0.15,54276.6,Mobile
S045591,2024-07-30 00:00:00,C0066,P0117,37,2271.93,0,84061.41,Sales Rep
S045592,2024-05-17 00:00:00,C0369,P0052,14,629.14,0.2,7046.37,Sales Rep
S045593,2025-01-19 00:00:00,C0072,P0102,10,2044.75,0,20447.5,Mobile
S045594,2024-01-07 00:00:00,C0218,P0145,50,1406.85,0.2,56274,Mobile
S045595,2025-10-13 00:00:00,C0270,P0119,13,1216.66,0.05,15025.75,Web
S045596,2025-11-29 00:00:00,C0368,P0073,29,16.19,0.15,399.08,Web
S045597,2025-06-16 00:00:00,C0047,P0066,39,710.29,0.2,22161.05,Mobile
S045598,2025-08-23 00:00:00,C0080,P0023,17,2152.97,0.05,34770.47,Sales Rep
S045599,2025-05-18 00:00:00,C0204,P0136,23,2659.57,0.05,58111.6,Sales Rep
S045600,2024-11-19 00:00:00,C0335,P0006,39,3262.57,0.1,114516.21,Web
S045601,2024-01-22 00:00:00,C0144,P0036,3,2757.37,0.05,7858.5,Sales Rep
S045602,2024-09-26 00:00:00,C0144,P0071,17,1375.32,0.1,21042.4,Web
S045603,2024-05-28 00:00:00,C0204,P0061,24,620.48,0.05,14146.94,Mobile
S045604,2025-11-06 00:00:00,C0091,P0028,33,336.43,0.15,9436.86,Mobile
S045605,2024-06-09 00:00:00,C0382,P0037,31,2623.23,0.05,77254.12,Sales Rep
S045606,2024-12-29 00:00:00,C0156,P0001,5,1603.65,0,8018.25,Mobile
S045607,2025-04-06 00:00:00,C0329,P0104,23,2302.25,0.2,42361.4,Sales Rep
S045608,2024-07-07 00:00:00,C0237,P0150,23,181.64,0.15,3551.06,Mobile
S045609,2025-01-03 00:00:00,C0131,P0150,5,181.64,0.15,771.97,Mobile
S045610,2024-08-20 00:00:00,C0330,P0001,41,1603.65,0.15,55887.2,Mobile
S045611,2024-01-19 00:00:00,C0007,P0143,19,1658.11,0.1,28353.68,Sales Rep
S045612,2024-04-15 00:00:00,C0336,P0144,50,3105.89,0,155294.5,Mobile
S045613,2025-08-10 00:00:00,C0298,P0073,19,16.19,0.1,276.85,Mobile
S045614,2024-02-27 00:00:00,C0029,P0026,20,1788.37,0,35767.4,Sales Rep
S045615,2025-12-23 00:00:00,C0079,P0038,30,376.24,0.15,9594.12,Mobile
S045616,2024-12-10 00:00:00,C0188,P0141,42,990.13,0.05,39506.19,Mobile
S045617,2024-12-21 00:00:00,C0222,P0014,15,2062.39,0.15,26295.47,Web
S045618,2024-06-21 00:00:00,C0149,P0022,12,3140.67,0.2,30150.43,Web
S045619,2024-03-28 00:00:00,C0334,P0009,48,3390.77,0.05,154619.11,Mobile
S045620,2024-06-15 00:00:00,C0214,P0006,37,3262.57,0,120715.09,Mobile
S045621,2025-08-05 00:00:00,C0310,P0002,27,372.04,0.05,9542.83,Web
S045622,2025-08-25 00:00:00,C0344,P0011,40,2249.43,0.1,80979.48,Sales Rep
S045623,2025-10-04 00:00:00,C0083,P0003,16,1680.39,0.2,21508.99,Mobile
S045624,2025-07-17 00:00:00,C0356,P0095,28,2101.8,0,58850.4,Web
S045625,2024-12-18 00:00:00,C0230,P0079,44,2433.49,0.15,91012.53,Mobile
S045626,2024-03-20 00:00:00,C0271,P0043,30,2175.87,0.2,52220.88,Web
S045627,2025-10-30 00:00:00,C0304,P0035,34,616.57,0.05,19915.21,Web
S045628,2025-06-29 00:00:00,C0390,P0110,45,1223.52,0.2,44046.72,Web
S045629,2024-12-13 00:00:00,C0013,P0064,15,2969.12,0,44536.8,Sales Rep
S045630,2025-09-27 00:00:00,C0317,P0059,44,207.08,0,9111.52,Web
S045631,2025-03-19 00:00:00,C0288,P0053,32,497.11,0.1,14316.77,Mobile
S045632,2024-03-10 00:00:00,C0376,P0101,17,2333.39,0.1,35700.87,Web
S045633,2025-01-25 00:00:00,C0088,P0094,48,3196.94,0.2,122762.5,Mobile
S045634,2024-03-03 00:00:00,C0344,P0133,2,809.7,0.15,1376.49,Sales Rep
S045635,2025-09-10 00:00:00,C0367,P0079,38,2433.49,0.15,78601.73,Sales Rep
S045636,2024-03-20 00:00:00,C0297,P0070,12,1649.74,0.1,17817.19,Sales Rep
S045637,2024-06-06 00:00:00,C0114,P0107,29,2217.11,0,64296.19,Sales Rep
S045638,2024-03-28 00:00:00,C0314,P0142,8,2225.45,0.2,14242.88,Mobile
S045639,2024-07-27 00:00:00,C0123,P0061,50,620.48,0.2,24819.2,Web
S045640,2025-03-26 00:00:00,C0288,P0100,36,2534.51,0.05,86680.24,Web
S045641,2025-05-06 00:00:00,C0185,P0111,2,342.11,0.05,650.01,Web
S045642,2025-04-17 00:00:00,C0398,P0086,41,2651.75,0,108721.75,Mobile
S045643,2024-04-12 00:00:00,C0283,P0108,3,2361.62,0.2,5667.89,Sales Rep
S045644,2024-05-22 00:00:00,C0078,P0029,17,1135.55,0.15,16408.7,Web
S045645,2025-11-17 00:00:00,C0221,P0045,20,3158.26,0.2,50532.16,Mobile
S045646,2024-12-20 00:00:00,C0235,P0025,26,1561.13,0.15,34500.97,Mobile
